timestamp,moisture_before,duration,threshold,moisture_after,needed_watering
2024-03-29 08:34:12.095689,12,7,30,58,True
2024-09-01 08:34:12.095689,31,13,30,58,False
2024-12-17 08:34:12.095689,20,3,25,60,True
2024-07-11 08:34:12.095689,36,10,35,85,False
2025-01-21 08:34:12.095689,15,8,25,39,True
2025-02-15 08:34:12.095689,10,3,30,45,True
2024-10-02 08:34:12.095689,37,7,25,66,False
2024-07-10 08:34:12.095689,36,12,25,84,False
2024-06-15 08:34:12.095689,35,4,25,78,False
2024-12-22 08:34:12.095689,39,8,25,80,False
2024-08-07 08:34:12.095689,7,11,25,52,True
2024-04-22 08:34:12.095689,19,8,25,53,True
2024-11-19 08:34:12.095689,31,10,25,61,False
2024-07-29 08:34:12.095689,34,8,30,72,False
2024-07-29 08:34:12.095689,10,6,30,41,True
2024-06-01 08:34:12.095689,19,11,35,55,True
2024-04-20 08:34:12.095689,40,4,25,75,False
2025-03-16 08:34:12.095689,39,7,35,73,False
2024-09-14 08:34:12.095689,9,5,30,56,True
2024-06-27 08:34:12.095689,32,4,35,79,True
2024-05-17 08:34:12.095689,26,6,35,50,True
2024-07-12 08:34:12.095689,27,7,35,50,True
2025-02-08 08:34:12.095689,9,4,25,42,True
2024-12-03 08:34:12.095689,39,13,35,62,False
2024-05-13 08:34:12.095689,30,11,25,50,False
2024-07-15 08:34:12.095689,17,14,25,40,True
2024-10-29 08:34:12.095689,19,10,25,59,True
2024-12-22 08:34:12.095689,17,6,35,50,True
2024-04-20 08:34:12.095689,28,14,25,65,False
2024-11-11 08:34:12.095689,7,11,25,42,True
2024-04-05 08:34:12.095689,12,4,35,35,True
2025-01-17 08:34:12.095689,9,5,30,40,True
2025-01-14 08:34:12.095689,31,14,25,79,False
2024-09-11 08:34:12.095689,10,11,25,35,True
2024-08-11 08:34:12.095689,37,10,25,63,False
2024-06-16 08:34:12.095689,15,8,25,62,True
2024-10-24 08:34:12.095689,33,6,35,73,True
2024-08-13 08:34:12.095689,37,15,35,83,False
2024-08-28 08:34:12.095689,37,11,25,84,False
2024-11-25 08:34:12.095689,15,8,25,43,True
2024-06-28 08:34:12.095689,14,10,35,51,True
2024-08-09 08:34:12.095689,5,3,30,51,True
2024-10-16 08:34:12.095689,40,9,35,74,False
2024-07-09 08:34:12.095689,30,4,30,61,False
2025-02-01 08:34:12.095689,18,4,35,43,True
2025-02-01 08:34:12.095689,34,4,25,82,False
2024-10-28 08:34:12.095689,13,6,25,38,True
2024-12-28 08:34:12.095689,38,10,25,79,False
2024-08-01 08:34:12.095689,14,11,25,37,True
2024-12-19 08:34:12.095689,26,4,30,55,True
2024-08-23 08:34:12.095689,35,4,35,57,False
2024-03-29 08:34:12.095689,35,8,25,74,False
2024-10-24 08:34:12.095689,25,6,25,58,False
2024-05-22 08:34:12.095689,40,14,25,88,False
2025-02-27 08:34:12.095689,37,9,35,71,False
2024-08-31 08:34:12.095689,32,13,35,55,True
2024-07-29 08:34:12.095689,38,7,35,69,False
2024-08-24 08:34:12.095689,17,5,30,64,True
2025-02-10 08:34:12.095689,16,10,25,57,True
2024-05-13 08:34:12.095689,21,13,35,42,True
2025-03-21 08:34:12.095689,17,11,30,41,True
2025-01-25 08:34:12.095689,16,13,30,61,True
2024-12-01 08:34:12.095689,11,15,35,52,True
2024-06-19 08:34:12.095689,14,3,30,35,True
2024-09-27 08:34:12.095689,34,14,35,58,True
2025-01-22 08:34:12.095689,8,5,30,41,True
2025-02-16 08:34:12.095689,36,13,35,62,False
2025-01-05 08:34:12.095689,37,12,25,80,False
2024-09-05 08:34:12.095689,31,15,35,63,True
2024-09-13 08:34:12.095689,36,13,30,70,False
2024-12-05 08:34:12.095689,13,12,30,50,True
2024-08-19 08:34:12.095689,12,7,35,43,True
2024-06-22 08:34:12.095689,12,15,35,38,True
2024-08-21 08:34:12.095689,30,6,30,62,False
2024-11-08 08:34:12.095689,36,7,35,76,False
2025-02-17 08:34:12.095689,25,14,35,48,True
2024-05-02 08:34:12.095689,10,14,35,35,True
2024-04-30 08:34:12.095689,14,9,35,60,True
2024-10-20 08:34:12.095689,29,7,35,72,True
2024-06-24 08:34:12.095689,23,15,25,54,True
2024-07-28 08:34:12.095689,25,3,35,71,True
2024-11-27 08:34:12.095689,13,5,35,39,True
2024-12-15 08:34:12.095689,12,9,35,54,True
2024-07-22 08:34:12.095689,16,10,35,41,True
2024-12-09 08:34:12.095689,19,8,35,68,True
2024-10-20 08:34:12.095689,40,12,35,76,False
2024-06-16 08:34:12.095689,7,12,30,27,True
2025-02-11 08:34:12.095689,23,14,30,44,True
2024-11-13 08:34:12.095689,39,7,30,72,False
2024-09-29 08:34:12.095689,23,12,35,68,True
2024-11-09 08:34:12.095689,10,15,30,38,True
2024-09-18 08:34:12.095689,9,6,35,50,True
2024-07-28 08:34:12.095689,27,3,25,62,False
2024-10-12 08:34:12.095689,25,10,25,74,False
2025-01-31 08:34:12.095689,15,7,35,43,True
2024-07-14 08:34:12.095689,24,4,25,52,True
2024-06-13 08:34:12.095689,37,5,30,65,False
2024-10-27 08:34:12.095689,37,13,25,72,False
2024-11-02 08:34:12.095689,35,6,35,58,False
2024-05-29 08:34:12.095689,25,14,35,46,True
2024-10-25 08:34:12.095689,40,10,35,77,False
2024-07-07 08:34:12.095689,40,7,30,86,False
2024-12-06 08:34:12.095689,22,15,35,43,True
2024-10-13 08:34:12.095689,32,11,25,54,False
2024-07-16 08:34:12.095689,5,3,35,37,True
2025-03-11 08:34:12.095689,40,5,25,86,False
2024-10-07 08:34:12.095689,9,5,35,42,True
2024-06-06 08:34:12.095689,32,4,30,71,False
2024-07-05 08:34:12.095689,40,8,25,73,False
2025-03-03 08:34:12.095689,16,6,25,38,True
2024-04-11 08:34:12.095689,20,11,30,49,True
2025-01-06 08:34:12.095689,32,12,30,68,False
2025-01-23 08:34:12.095689,30,7,35,66,True
2024-09-10 08:34:12.095689,18,5,30,46,True
2024-05-11 08:34:12.095689,24,9,25,63,True
2024-09-07 08:34:12.095689,25,11,35,63,True
2024-08-09 08:34:12.095689,29,3,35,71,True
2024-11-19 08:34:12.095689,16,14,25,63,True
2024-07-01 08:34:12.095689,36,8,30,59,False
2024-12-17 08:34:12.095689,29,10,35,59,True
2024-12-18 08:34:12.095689,14,6,25,57,True
2024-04-01 08:34:12.095689,5,6,30,44,True
2024-09-18 08:34:12.095689,40,15,35,86,False
2024-03-27 08:34:12.095689,15,15,30,43,True
2024-05-21 08:34:12.095689,37,10,25,79,False
2024-05-22 08:34:12.095689,20,14,25,44,True
2024-04-18 08:34:12.095689,6,9,35,30,True
2024-07-27 08:34:12.095689,8,3,35,36,True
2024-11-04 08:34:12.095689,39,13,25,69,False
2025-02-22 08:34:12.095689,19,13,35,43,True
2024-04-28 08:34:12.095689,13,11,25,39,True
2024-12-13 08:34:12.095689,39,4,35,74,False
2024-06-28 08:34:12.095689,39,7,35,80,False
2024-08-02 08:34:12.095689,32,10,30,74,False
2024-06-21 08:34:12.095689,34,5,35,65,True
2024-04-17 08:34:12.095689,25,15,25,47,False
2024-05-16 08:34:12.095689,32,13,30,78,False
2024-04-11 08:34:12.095689,19,8,35,49,True
2025-02-22 08:34:12.095689,34,12,35,63,True
2024-11-25 08:34:12.095689,12,7,35,46,True
2024-10-13 08:34:12.095689,28,12,30,73,True
2024-06-13 08:34:12.095689,33,13,30,57,False
2025-03-18 08:34:12.095689,25,15,25,48,False
2024-07-23 08:34:12.095689,14,14,30,36,True
2024-04-25 08:34:12.095689,27,12,35,64,True
2024-09-28 08:34:12.095689,33,7,30,55,False
2024-12-02 08:34:12.095689,8,11,25,45,True
2024-09-10 08:34:12.095689,19,8,25,59,True
2024-08-31 08:34:12.095689,12,13,30,55,True
2024-08-02 08:34:12.095689,12,15,25,42,True
2024-07-14 08:34:12.095689,23,5,25,48,True
2024-09-12 08:34:12.095689,10,7,30,43,True
2025-02-28 08:34:12.095689,37,15,30,65,False
2024-04-14 08:34:12.095689,30,7,25,50,False
2024-06-27 08:34:12.095689,27,14,25,47,False
2024-10-25 08:34:12.095689,37,13,35,68,False
2024-05-18 08:34:12.095689,26,10,30,71,True
2024-06-24 08:34:12.095689,36,3,25,72,False
2025-01-01 08:34:12.095689,15,10,30,42,True
2024-03-31 08:34:12.095689,31,10,25,59,False
2024-11-19 08:34:12.095689,25,10,30,55,True
2024-12-08 08:34:12.095689,16,4,35,47,True
2024-11-04 08:34:12.095689,33,6,35,71,True
2024-09-08 08:34:12.095689,34,3,35,54,True
2024-12-07 08:34:12.095689,17,6,25,46,True
2024-06-08 08:34:12.095689,21,12,30,50,True
2024-05-18 08:34:12.095689,22,8,30,47,True
2025-01-11 08:34:12.095689,14,4,35,44,True
2024-11-10 08:34:12.095689,29,8,30,62,True
2024-06-02 08:34:12.095689,35,4,30,61,False
2024-09-29 08:34:12.095689,26,5,35,48,True
2024-11-20 08:34:12.095689,37,7,25,80,False
2025-01-14 08:34:12.095689,28,13,30,69,True
2024-11-13 08:34:12.095689,10,15,35,33,True
2024-12-04 08:34:12.095689,18,14,25,38,True
2024-05-04 08:34:12.095689,32,12,30,54,False
2024-12-14 08:34:12.095689,32,5,30,76,False
2025-03-01 08:34:12.095689,20,12,35,67,True
2024-09-03 08:34:12.095689,15,3,25,35,True
2025-02-15 08:34:12.095689,39,3,25,68,False
2024-04-13 08:34:12.095689,37,8,30,84,False
2024-11-11 08:34:12.095689,26,13,25,59,False
2024-11-04 08:34:12.095689,24,6,35,47,True
2024-06-16 08:34:12.095689,22,14,30,56,True
2025-02-12 08:34:12.095689,19,5,30,57,True
2024-04-11 08:34:12.095689,22,10,30,47,True
2025-03-09 08:34:12.095689,13,3,35,40,True
2025-02-25 08:34:12.095689,38,13,35,81,False
2024-07-06 08:34:12.095689,6,11,35,34,True
2024-05-02 08:34:12.095689,20,5,25,66,True
2024-06-24 08:34:12.095689,12,7,25,53,True
2025-01-19 08:34:12.095689,5,3,35,28,True
2024-08-23 08:34:12.095689,26,6,30,46,True
2024-11-01 08:34:12.095689,23,7,25,43,True
2024-09-19 08:34:12.095689,12,3,30,35,True
2024-03-29 08:34:12.095689,28,15,25,69,False
2025-01-11 08:34:12.095689,37,8,35,65,False
2024-10-20 08:34:12.095689,15,9,35,36,True
2024-10-07 08:34:12.095689,35,14,25,73,False
2024-11-26 08:34:12.095689,21,3,25,49,True
2024-04-03 08:34:12.095689,10,11,25,47,True
2024-10-06 08:34:12.095689,20,13,30,54,True
2024-05-30 08:34:12.095689,28,10,30,67,True
2024-11-17 08:34:12.095689,15,11,35,35,True
2024-04-19 08:34:12.095689,34,9,35,63,True
2024-07-29 08:34:12.095689,22,10,25,56,True
2024-08-25 08:34:12.095689,30,8,25,75,False
2024-08-28 08:34:12.095689,28,5,30,72,True
2024-10-27 08:34:12.095689,37,6,25,75,False
2024-07-08 08:34:12.095689,16,8,35,64,True
2024-03-28 08:34:12.095689,31,8,35,71,True
2024-05-03 08:34:12.095689,15,10,35,44,True
2024-10-05 08:34:12.095689,36,11,30,76,False
2024-05-24 08:34:12.095689,11,12,30,33,True
2024-10-29 08:34:12.095689,15,8,35,51,True
2025-02-03 08:34:12.095689,14,15,35,37,True
2025-01-04 08:34:12.095689,5,10,30,30,True
2025-03-16 08:34:12.095689,6,9,35,37,True
2024-09-01 08:34:12.095689,33,9,35,80,True
2025-01-12 08:34:12.095689,22,6,35,63,True
2024-07-13 08:34:12.095689,18,14,30,51,True
2025-02-23 08:34:12.095689,20,4,35,54,True
2024-11-05 08:34:12.095689,31,8,35,59,True
2024-11-28 08:34:12.095689,7,5,35,47,True
2025-03-05 08:34:12.095689,10,14,30,57,True
2024-11-22 08:34:12.095689,21,7,35,64,True
2024-05-08 08:34:12.095689,18,12,35,53,True
2024-04-29 08:34:12.095689,13,7,30,33,True
2024-07-23 08:34:12.095689,7,13,25,48,True
2024-07-21 08:34:12.095689,28,7,25,61,False
2024-09-12 08:34:12.095689,14,14,25,41,True
2024-12-05 08:34:12.095689,15,5,35,52,True
2024-09-08 08:34:12.095689,38,3,35,80,False
2024-12-31 08:34:12.095689,21,12,30,49,True
2024-06-30 08:34:12.095689,16,13,30,52,True
2024-12-19 08:34:12.095689,37,10,35,76,False
2024-04-17 08:34:12.095689,30,14,30,77,False
2024-12-20 08:34:12.095689,20,11,25,49,True
2025-03-08 08:34:12.095689,19,6,30,41,True
2025-03-20 08:34:12.095689,9,9,35,31,True
2024-12-30 08:34:12.095689,19,6,30,49,True
2024-09-23 08:34:12.095689,19,14,35,68,True
2024-12-05 08:34:12.095689,5,8,25,30,True
2025-02-10 08:34:12.095689,16,5,30,36,True
2024-11-14 08:34:12.095689,12,10,30,45,True
2024-11-25 08:34:12.095689,39,14,30,88,False
2024-11-02 08:34:12.095689,21,14,25,61,True
2024-09-16 08:34:12.095689,28,5,35,60,True
2024-11-26 08:34:12.095689,20,4,25,40,True
2024-05-21 08:34:12.095689,15,4,35,57,True
2024-08-28 08:34:12.095689,7,10,25,45,True
2025-01-06 08:34:12.095689,29,15,25,55,False
2024-12-14 08:34:12.095689,37,15,35,70,False
2024-08-14 08:34:12.095689,32,13,35,60,True
2024-08-03 08:34:12.095689,39,11,35,71,False
2024-03-25 08:34:12.095689,34,11,35,78,True
2024-11-19 08:34:12.095689,20,5,30,42,True
2024-07-25 08:34:12.095689,9,6,25,31,True
2024-03-27 08:34:12.095689,27,7,25,76,False
2024-12-19 08:34:12.095689,18,6,25,60,True
2024-11-19 08:34:12.095689,16,9,35,37,True
2025-02-07 08:34:12.095689,7,13,30,40,True
2025-03-14 08:34:12.095689,40,5,30,68,False
2024-04-11 08:34:12.095689,27,12,35,60,True
2024-09-14 08:34:12.095689,5,4,25,41,True
2024-08-15 08:34:12.095689,31,3,30,77,False
2025-03-16 08:34:12.095689,30,14,35,78,True
2024-04-11 08:34:12.095689,27,5,30,76,True
2024-11-25 08:34:12.095689,27,12,30,74,True
2024-06-04 08:34:12.095689,8,12,35,37,True
2024-12-15 08:34:12.095689,5,4,35,41,True
2024-09-09 08:34:12.095689,30,5,35,50,True
2024-04-04 08:34:12.095689,29,7,30,59,True
2024-04-30 08:34:12.095689,27,4,30,47,True
2024-06-15 08:34:12.095689,19,12,30,46,True
2024-05-25 08:34:12.095689,5,6,25,54,True
2024-05-27 08:34:12.095689,34,11,25,70,False
2024-07-14 08:34:12.095689,37,8,30,57,False
2025-03-08 08:34:12.095689,16,4,25,57,True
2024-05-30 08:34:12.095689,17,12,25,40,True
2025-03-07 08:34:12.095689,23,3,25,59,True
2025-01-24 08:34:12.095689,20,11,25,51,True
2024-09-18 08:34:12.095689,16,4,30,41,True
2025-03-04 08:34:12.095689,26,6,25,63,False
2024-07-27 08:34:12.095689,25,4,30,69,True
2024-09-07 08:34:12.095689,11,15,35,58,True
2025-02-06 08:34:12.095689,13,9,30,59,True
2024-04-11 08:34:12.095689,34,11,25,60,False
2024-12-25 08:34:12.095689,26,10,35,47,True
2024-10-05 08:34:12.095689,5,15,35,51,True
2024-05-24 08:34:12.095689,14,11,25,38,True
2024-05-16 08:34:12.095689,29,11,30,68,True
2024-07-10 08:34:12.095689,37,10,30,60,False
2024-11-14 08:34:12.095689,28,6,25,75,False
2024-10-12 08:34:12.095689,28,3,25,62,False
2024-10-26 08:34:12.095689,37,12,25,66,False
2025-03-18 08:34:12.095689,31,11,35,70,True
2024-09-24 08:34:12.095689,6,7,35,55,True
2024-11-23 08:34:12.095689,8,13,25,35,True
2024-09-08 08:34:12.095689,34,5,25,64,False
2025-03-05 08:34:12.095689,18,14,35,54,True
2024-08-14 08:34:12.095689,17,12,30,53,True
2024-08-25 08:34:12.095689,29,8,25,74,False
2024-10-15 08:34:12.095689,31,11,25,75,False
2024-09-25 08:34:12.095689,22,3,25,62,True
2024-12-18 08:34:12.095689,24,10,25,64,True
2025-01-26 08:34:12.095689,19,12,30,54,True
2024-12-05 08:34:12.095689,37,5,30,82,False
2024-10-12 08:34:12.095689,34,14,30,72,False
2024-09-07 08:34:12.095689,8,8,35,38,True
2025-03-19 08:34:12.095689,13,8,35,44,True
2024-12-14 08:34:12.095689,20,7,30,43,True
2025-02-28 08:34:12.095689,29,12,35,75,True
2025-02-03 08:34:12.095689,20,11,30,44,True
2024-06-02 08:34:12.095689,36,5,30,67,False
2024-08-13 08:34:12.095689,13,15,25,39,True
2024-06-03 08:34:12.095689,40,3,25,70,False
2024-06-06 08:34:12.095689,16,6,30,43,True
2024-09-21 08:34:12.095689,14,10,25,40,True
2024-12-31 08:34:12.095689,11,8,25,40,True
2024-08-13 08:34:12.095689,19,15,30,43,True
2025-02-16 08:34:12.095689,5,11,35,34,True
2024-08-05 08:34:12.095689,14,3,35,50,True
2024-12-28 08:34:12.095689,15,7,30,53,True
2024-07-10 08:34:12.095689,28,5,25,65,False
2024-12-01 08:34:12.095689,5,14,35,25,True
2024-05-20 08:34:12.095689,30,4,35,55,True
2024-04-09 08:34:12.095689,30,14,25,51,False
2024-08-05 08:34:12.095689,9,3,35,58,True
2024-05-29 08:34:12.095689,11,12,30,45,True
2024-08-09 08:34:12.095689,19,13,35,49,True
2025-02-23 08:34:12.095689,32,5,35,68,True
2025-01-17 08:34:12.095689,13,13,35,60,True
2024-12-29 08:34:12.095689,27,10,25,68,False
2024-09-01 08:34:12.095689,28,7,25,64,False
2024-06-29 08:34:12.095689,10,3,35,52,True
2024-11-30 08:34:12.095689,25,3,25,49,False
2025-01-01 08:34:12.095689,9,3,35,48,True
2024-08-04 08:34:12.095689,33,14,30,62,False
2024-04-16 08:34:12.095689,30,6,25,76,False
2024-10-10 08:34:12.095689,24,12,30,56,True
2024-05-24 08:34:12.095689,28,8,30,67,True
2024-12-25 08:34:12.095689,22,12,25,66,True
2024-09-10 08:34:12.095689,38,3,25,70,False
2024-10-18 08:34:12.095689,30,15,30,79,False
2024-05-12 08:34:12.095689,8,15,25,54,True
2024-11-28 08:34:12.095689,32,13,30,54,False
2025-03-09 08:34:12.095689,34,14,25,67,False
2024-05-22 08:34:12.095689,30,6,30,52,False
2024-12-07 08:34:12.095689,40,11,30,83,False
2025-01-10 08:34:12.095689,22,12,35,55,True
2024-07-28 08:34:12.095689,21,7,35,69,True
2024-12-29 08:34:12.095689,32,5,35,55,True
2024-11-05 08:34:12.095689,33,11,30,81,False
2024-11-13 08:34:12.095689,32,3,35,68,True
2024-11-23 08:34:12.095689,24,7,35,65,True
2024-05-04 08:34:12.095689,22,8,30,54,True
2025-03-05 08:34:12.095689,27,14,35,57,True
2024-06-18 08:34:12.095689,37,10,35,81,False
2024-10-21 08:34:12.095689,33,11,35,67,True
2024-11-11 08:34:12.095689,30,5,30,51,False
2024-10-27 08:34:12.095689,23,8,25,52,True
2024-05-24 08:34:12.095689,32,14,30,57,False
2024-08-28 08:34:12.095689,39,6,25,62,False
2024-12-12 08:34:12.095689,8,4,35,55,True
2024-10-15 08:34:12.095689,38,8,25,77,False
2024-06-04 08:34:12.095689,7,13,35,43,True
2024-08-30 08:34:12.095689,29,6,35,70,True
2024-12-07 08:34:12.095689,18,11,30,39,True
2025-01-07 08:34:12.095689,24,8,35,64,True
2024-12-17 08:34:12.095689,6,7,30,38,True
2024-07-18 08:34:12.095689,14,3,35,37,True
2024-11-27 08:34:12.095689,5,10,30,51,True
2024-05-02 08:34:12.095689,22,13,30,42,True
2025-03-08 08:34:12.095689,20,14,30,68,True
2024-10-03 08:34:12.095689,25,5,30,67,True
2025-01-05 08:34:12.095689,24,5,35,59,True
2024-08-28 08:34:12.095689,25,11,35,62,True
2024-11-11 08:34:12.095689,35,7,35,65,False
2025-02-15 08:34:12.095689,15,10,35,57,True
2024-07-01 08:34:12.095689,9,10,30,55,True
2024-05-09 08:34:12.095689,8,10,30,40,True
2024-03-31 08:34:12.095689,40,11,35,77,False
2024-07-08 08:34:12.095689,7,10,35,39,True
2025-03-10 08:34:12.095689,34,12,35,57,True
2024-10-18 08:34:12.095689,9,6,30,48,True
2024-10-30 08:34:12.095689,16,13,30,64,True
2025-02-07 08:34:12.095689,18,3,25,63,True
2024-05-18 08:34:12.095689,38,13,35,75,False
2024-05-23 08:34:12.095689,10,7,25,33,True
2025-02-16 08:34:12.095689,29,11,35,54,True
2024-06-30 08:34:12.095689,35,5,25,79,False
2024-12-20 08:34:12.095689,26,7,35,66,True
2025-02-20 08:34:12.095689,38,13,30,58,False
2025-02-13 08:34:12.095689,17,10,25,51,True
2025-02-13 08:34:12.095689,19,3,25,65,True
2024-10-28 08:34:12.095689,25,9,25,69,False
2024-10-12 08:34:12.095689,17,6,35,41,True
2025-02-20 08:34:12.095689,6,8,25,49,True
2025-01-15 08:34:12.095689,40,8,30,74,False
2024-12-03 08:34:12.095689,9,10,25,44,True
2024-07-12 08:34:12.095689,15,14,25,37,True
2025-02-28 08:34:12.095689,19,5,35,56,True
2024-05-26 08:34:12.095689,28,13,35,75,True
2025-02-21 08:34:12.095689,19,3,25,48,True
2024-09-04 08:34:12.095689,40,10,35,63,False
2024-04-03 08:34:12.095689,9,6,35,38,True
2024-10-01 08:34:12.095689,18,3,30,56,True
2024-12-04 08:34:12.095689,12,12,35,53,True
2024-06-16 08:34:12.095689,28,8,30,67,True
2024-05-16 08:34:12.095689,29,7,35,75,True
2024-08-13 08:34:12.095689,18,6,25,65,True
2024-07-25 08:34:12.095689,28,6,35,63,True
2025-03-12 08:34:12.095689,37,15,25,69,False
2025-01-24 08:34:12.095689,26,11,30,53,True
2024-11-15 08:34:12.095689,7,13,30,51,True
2024-11-16 08:34:12.095689,21,15,30,65,True
2025-02-22 08:34:12.095689,11,5,25,40,True
2024-09-14 08:34:12.095689,11,8,35,45,True
2024-08-05 08:34:12.095689,9,7,30,58,True
2024-12-26 08:34:12.095689,7,15,30,43,True
2025-03-20 08:34:12.095689,26,13,25,64,False
2024-07-20 08:34:12.095689,21,8,35,64,True
2025-03-15 08:34:12.095689,25,12,35,57,True
2024-04-01 08:34:12.095689,8,6,35,32,True
2024-11-02 08:34:12.095689,29,10,35,51,True
2024-10-11 08:34:12.095689,7,4,35,48,True
2024-09-07 08:34:12.095689,14,4,30,44,True
2024-07-03 08:34:12.095689,19,4,30,55,True
2024-11-19 08:34:12.095689,34,14,30,54,False
2024-06-24 08:34:12.095689,40,4,25,86,False
2025-03-07 08:34:12.095689,37,11,35,68,False
2024-11-03 08:34:12.095689,35,11,30,84,False
2024-12-16 08:34:12.095689,10,6,25,46,True
2024-06-02 08:34:12.095689,32,5,30,55,False
2025-01-04 08:34:12.095689,35,6,30,58,False
2025-01-28 08:34:12.095689,10,9,35,59,True
2024-09-17 08:34:12.095689,24,10,35,71,True
2024-12-20 08:34:12.095689,26,4,25,60,False
2024-06-14 08:34:12.095689,6,9,25,39,True
2024-08-23 08:34:12.095689,27,6,30,74,True
2024-12-30 08:34:12.095689,28,13,35,55,True
2024-07-20 08:34:12.095689,12,6,30,57,True
2024-12-03 08:34:12.095689,13,13,25,34,True
2024-08-31 08:34:12.095689,31,3,30,65,False
2024-05-16 08:34:12.095689,37,3,25,77,False
2024-08-09 08:34:12.095689,30,5,30,59,False
2024-12-09 08:34:12.095689,38,3,30,68,False
2025-01-13 08:34:12.095689,38,9,35,69,False
2025-02-06 08:34:12.095689,19,14,35,66,True
2024-07-23 08:34:12.095689,22,3,35,44,True
2024-08-20 08:34:12.095689,30,12,25,74,False
2024-04-02 08:34:12.095689,35,8,30,68,False
2024-10-03 08:34:12.095689,20,9,25,63,True
2024-04-09 08:34:12.095689,19,5,25,47,True
2024-11-01 08:34:12.095689,9,5,35,45,True
2024-06-30 08:34:12.095689,38,11,35,81,False
2024-10-25 08:34:12.095689,14,6,30,63,True
2024-09-30 08:34:12.095689,35,5,30,75,False
2024-04-20 08:34:12.095689,37,7,30,85,False
2024-04-12 08:34:12.095689,17,15,30,53,True
2024-10-19 08:34:12.095689,11,11,35,32,True
2024-11-12 08:34:12.095689,9,8,25,49,True
2024-05-15 08:34:12.095689,22,4,30,44,True
2025-01-24 08:34:12.095689,27,11,35,53,True
2024-10-10 08:34:12.095689,20,9,30,46,True
2024-10-07 08:34:12.095689,30,3,35,55,True
2024-11-07 08:34:12.095689,30,13,30,62,False
2024-08-07 08:34:12.095689,18,7,35,50,True
2025-01-20 08:34:12.095689,29,3,30,49,True
2024-03-25 08:34:12.095689,32,8,25,67,False
2024-10-09 08:34:12.095689,28,6,25,69,False
2024-08-04 08:34:12.095689,17,10,30,43,True
2024-11-29 08:34:12.095689,38,7,35,59,False
2025-01-03 08:34:12.095689,32,7,35,68,True
2024-03-27 08:34:12.095689,19,9,30,65,True
2025-03-14 08:34:12.095689,33,9,30,58,False
2024-03-29 08:34:12.095689,19,11,30,59,True
2024-07-26 08:34:12.095689,33,8,30,82,False
2024-04-26 08:34:12.095689,6,15,35,33,True
2024-04-10 08:34:12.095689,39,10,35,64,False
2024-08-11 08:34:12.095689,37,5,30,69,False
2024-10-19 08:34:12.095689,17,13,35,46,True
2024-08-02 08:34:12.095689,29,14,30,76,True
2024-07-01 08:34:12.095689,34,15,25,76,False
2024-09-17 08:34:12.095689,10,4,35,30,True
2024-07-08 08:34:12.095689,19,3,25,49,True
2025-02-12 08:34:12.095689,26,3,35,70,True
2024-11-15 08:34:12.095689,6,3,25,26,True
2024-04-19 08:34:12.095689,17,9,30,61,True
2024-08-14 08:34:12.095689,30,13,35,67,True
2025-02-10 08:34:12.095689,20,13,35,65,True
2025-02-01 08:34:12.095689,6,8,35,30,True
2024-09-12 08:34:12.095689,15,7,35,48,True
2024-10-09 08:34:12.095689,14,15,25,39,True
2024-11-30 08:34:12.095689,28,4,25,62,False
2024-06-16 08:34:12.095689,34,11,25,60,False
2024-12-22 08:34:12.095689,21,14,30,55,True
2024-08-26 08:34:12.095689,37,11,35,66,False
2025-02-09 08:34:12.095689,8,14,35,53,True
2024-07-07 08:34:12.095689,28,15,35,69,True
2024-04-11 08:34:12.095689,13,15,35,45,True
2024-08-10 08:34:12.095689,14,4,30,58,True
2024-06-11 08:34:12.095689,16,3,30,47,True
2024-10-31 08:34:12.095689,11,5,25,53,True
2024-04-28 08:34:12.095689,37,13,25,76,False
2024-08-01 08:34:12.095689,20,6,25,55,True
2024-05-18 08:34:12.095689,7,6,35,35,True
2024-03-29 08:34:12.095689,25,3,25,67,False
2025-01-08 08:34:12.095689,31,14,35,68,True
2024-06-17 08:34:12.095689,10,5,25,54,True
2024-08-05 08:34:12.095689,39,8,35,75,False
2025-01-01 08:34:12.095689,12,12,30,49,True
2024-10-07 08:34:12.095689,26,13,25,71,False
2024-06-27 08:34:12.095689,32,6,25,58,False
2025-03-07 08:34:12.095689,10,11,30,51,True
2024-11-24 08:34:12.095689,32,14,35,59,True
2024-11-04 08:34:12.095689,36,14,25,78,False
2024-06-29 08:34:12.095689,38,11,30,62,False
2024-06-28 08:34:12.095689,21,14,30,44,True
2024-08-15 08:34:12.095689,23,15,35,64,True
2024-05-04 08:34:12.095689,36,10,25,59,False
2024-09-05 08:34:12.095689,35,7,35,63,False
2025-01-09 08:34:12.095689,20,6,25,42,True
2024-07-08 08:34:12.095689,39,14,30,63,False
2025-01-22 08:34:12.408313,26,11,30,51,True
2025-02-16 08:34:12.408313,7,11,25,33,True
2024-09-14 08:34:12.408313,12,5,35,44,True
2024-10-08 08:34:12.408313,19,13,25,66,True
2024-08-03 08:34:12.408313,40,6,35,88,False
2024-11-10 08:34:12.408313,37,11,35,59,False
2025-02-15 08:34:12.408313,18,3,25,50,True
2024-08-28 08:34:12.408313,39,11,35,68,False
2024-12-07 08:34:12.408313,19,14,35,60,True
2024-10-19 08:34:12.408313,26,15,25,74,False
2024-10-17 08:34:12.408313,8,13,25,41,True
2024-08-14 08:34:12.408313,6,4,35,46,True
